customer_id,name,total_balance,total_interest,account_count
5706,Adya Mital,765023.0,14623.880000000001,4
5710,Ria Prabhakar,737602.0,7376.02,2
5717,Bhavya Suri,1050484.0,36729.01,5
5718,Warinder Oommen,1092342.0,38523.54,3
5722,Manan Ratta,737621.0,13114.07,3
5726,Benjamin Bera,577412.0,5774.12,2
5741,Vyanjana Karpe,640367.0,12654.2,3
5743,Faraj Batra,546882.0,21875.28,2
5744,Arin Cheema,532558.0,16255.06,2
5755,Warinder Garde,779053.0,13227.76,3
5758,Sara Lata,855470.0,34218.8,2
5784,Faris Kade,929377.0,37175.08,3
5789,Luke Sur,983286.0,23834.010000000002,3
5800,Gabriel Lad,1060530.0,10605.3,3
5801,Vasudha Venkatesh,1040878.0,23367.64,3
5805,Ikshita Ravel,821079.0,8210.79,2
5808,Sai Kibe,642890.0,6428.9,2
5809,Omkaar Khare,768925.0,26329.87,3
5811,Yatin Dyal,810638.0,22103.75,3
5817,Ayush Muni,1365382.0,39657.130000000005,3
5818,Keya Halder,1259276.0,42923.33,5
5819,Dakshesh Kapur,607790.0,9640.94,2
5821,Bhavani Mohanty,872669.0,8726.69,3
5829,Onkar Shere,1408122.0,20170.41,4
5830,Jatin Pingle,1049899.0,18482.68,4
5840,Michael Sen,638163.0,18657.48,2
5841,Sarthak Rai,723964.0,21011.65,2
5843,Sara Setty,553808.0,11190.02,2
5844,Vidhi Shroff,977582.0,24956.3,3
5846,Zashil Karnik,920183.0,22316.54,3
5850,Aryan Aggarwal,873321.0,14176.17,3
5851,Janya Palla,1564063.0,53595.76,5
5852,Pavani Kibe,620193.0,7407.36,3
5853,Nilima Seshadri,682477.0,6824.77,2
5860,Leela Amble,1401187.0,14011.869999999999,3
5861,Rohan Mani,633281.0,6332.81,2
5871,Vasudha Chatterjee,618581.0,6185.81,3
5872,Vamakshi Thakur,1326970.0,53078.8,3
5873,Neha Sachdev,1818935.0,18189.350000000002,5
5876,Wyatt Karan,711403.0,15257.5,2
5877,Jeevika Handa,804684.0,32187.36,2
5883,Waida Gandhi,570494.0,13887.53,2
5884,Warhi Prashad,1441585.0,50869.240000000005,5
5887,Aarush Chanda,956757.0,18366.12,3
5888,Jyoti Bhakta,1260858.0,14820.0,5
5891,Dhriti Nagy,1265884.0,26411.770000000004,3
5899,Anya Sharma,1014555.0,40582.200000000004,3
5900,Brijesh Khatri,846583.0,8465.83,4
5901,Nilima Kalla,1160233.0,11602.33,3
5904,Ridhi Vyas,681684.0,12551.52,2
5906,Aarini Butala,592023.0,5920.23,2
5919,Gaurangi Bera,903947.0,36157.880000000005,2
5922,Gauri Sundaram,893733.0,21795.059999999998,3
5924,Abha Sankaran,545108.0,5451.08,3
5925,Frado Ghosh,878033.0,8780.33,2
5931,Guneet Munshi,816882.0,32675.280000000002,2
5938,George Sankaran,532428.0,6308.58,2
5939,Rudra Mander,625917.0,6259.17,2
5941,Kritika Dhaliwal,877063.0,30963.489999999998,3
5950,Imaran Bava,1064856.0,29568.36,5
5952,Max Master,526558.0,15102.1,2
5957,Bhavini Sharaf,789797.0,16931.39,2
5963,Praneel Sunder,702135.0,28085.4,2
5969,Ishita Mahajan,531860.0,13199.39,2
5972,Ria Raj,723112.0,18374.14,3
5973,Oliver Bhargava,750083.0,13659.08,3
5975,Qushi Varty,622857.0,6228.570000000001,2
5978,Parth Behl,602812.0,19103.47,2
5990,Sai Raju,1206082.0,19376.29,3
5991,Umang Ahuja,596416.0,19163.08,2
5992,Triya Hayer,850962.0,19676.4,2
5996,Janaki Walla,748845.0,23184.480000000003,6
6003,Orinder Parmer,1287901.0,43864.93,4
6006,Yashodhara Boase,569784.0,5697.84,3
6008,Qadim Murthy,802631.0,14410.189999999999,4
6009,Yutika Bakshi,912379.0,23878.600000000002,3
6018,Sarthak Chadha,858260.0,8582.6,3
6019,Christopher Sanghvi,673993.0,26802.43,4
6021,Lakshmi Iyengar,593433.0,5934.33,2
6028,Yatin Randhawa,632725.0,20472.73,2
6029,Avni Misra,503347.0,17051.440000000002,3
6034,Harita Natt,660610.0,26424.4,2
6045,Hema Deshmukh,751658.0,7516.58,2
6046,Zarna Bala,579327.0,18320.73,2
6047,Nimrat Issac,744550.0,23533.39,4
6048,Chatura Mani,590129.0,15387.47,3
6051,Warda Ramesh,847757.0,20617.61,2
6054,Anmol Devi,1054576.0,29223.07,3
6062,Yug Thaman,686197.0,27447.879999999997,3
6063,Fitan Oza,504313.0,20172.52,2
6064,Parth Muni,529528.0,7889.26,3
6065,Vaishnavi Minhas,1115575.0,37011.850000000006,3
6067,Hredhaan Parmer,1049081.0,31715.510000000002,4
6070,Tamanna Kapur,753017.0,17196.08,4
6071,Dakshesh Das,988363.0,20211.37,3
6076,Ranveer Mann,928930.0,9289.3,2
6078,Jackson Bhardwaj,855305.0,19496.63,2
6079,Anthony Chana,608814.0,18354.66,3
6084,Jagvi Iyengar,1535290.0,49883.35,4
6085,Upma Balay,1129844.0,15914.66,4
6088,Ranbir Parekh,745558.0,15633.31,2
6089,Pranav Madan,1157555.0,11575.55,3
6092,Darsh Rajagopalan,1228362.0,24324.75,3
6093,Gaurang Prabhakar,907751.0,18453.230000000003,4
6094,Chaitanya Bali,1963829.0,56249.6,6
6096,Oscar Sachar,571985.0,9145.67,2
6100,Alka Padmanabhan,677165.0,20531.600000000002,2
6103,Anya Gupta,901437.0,23504.04,2
6105,Mason Batra,604832.0,9952.37,3
6106,Adya Dhawan,596606.0,23864.24,2
6108,Andrew Swamy,776897.0,19584.23,2
6110,Bhavini Chopra,637252.0,25490.079999999998,2
6111,Yatin Behl,975717.0,34561.86,5
6120,Jalsa Butala,829804.0,8298.04,2
6124,Jonathan Kala,697288.0,21011.95,5
6133,Nathan Dayal,758131.0,19878.91,2
6135,Damyanti Atwal,818478.0,8184.780000000001,2
6144,Yochana Dewan,607964.0,8635.369999999999,3
6147,Chandani Nadkarni,662963.0,6629.63,2
6148,Nihal Sawhney,913523.0,36540.92,2
6157,Faras Trivedi,1168940.0,20895.98,3
6158,Yamini Subramaniam,508800.0,11980.23,2
6160,Agastya Gour,1396918.0,24417.58,4
6162,Kashvi Bobal,1441616.0,35918.81,5
6174,Oliver Ben,736468.0,29458.72,2
6177,Nachiket Raghavan,638139.0,11896.77,2
6178,Radhika Sood,562600.0,17184.97,2
6180,Upadhriti Sangha,782453.0,20965.22,4
6183,Adweta Krish,654586.0,11901.19,2
6186,Harish Mahal,1082099.0,18642.77,5
6187,Diya Patil,1160183.0,33821.42,3
6189,Bhavani Rajagopalan,708647.0,7086.470000000001,4
6190,Bina Chand,1239928.0,12399.28,3
6191,Advika Soman,514407.0,9716.19,2
6194,Abhimanyu Soman,1315533.0,37809.45,3
6196,Nathaniel Bir,517212.0,5172.12,2
6208,Oeshi Chaudry,859217.0,34368.68,3
6209,Rudra Virk,922644.0,33625.200000000004,4
6212,Nidhi Andra,614026.0,15831.220000000001,2
6213,Ayushman Hari,719698.0,16034.740000000002,4
6219,Leena Sem,659717.0,6597.17,2
6223,Aahana Kapur,589424.0,17258.059999999998,4
6226,Samarth Butala,796387.0,31855.48,3
6229,Leela Yohannan,1447270.0,35287.240000000005,4
6234,Ekavir Sagar,600052.0,23109.07,3
6235,Kavya Borra,765497.0,17525.510000000002,3
6244,Baghyawati Dar,605853.0,10676.67,3
6249,Kritika Iyer,852454.0,8524.54,2
6251,Ucchal Tak,1168687.0,46747.48,3
6253,Gautam Saha,729845.0,7298.450000000001,2
6254,Tanvi Rana,745934.0,19992.559999999998,2
6255,Jagvi Lal,632930.0,20257.76,2
6256,Eiravati Mohanty,875908.0,25623.52,3
6258,Rishi Mand,758353.0,30334.120000000003,3
6260,Ridhi Chand,978152.0,9781.52,3
6266,Mekhala Chaudhary,682605.0,27304.2,2
6269,Lekha Wason,721815.0,14307.990000000002,2
6271,Garima Dua,789902.0,16833.02,2
6277,Faris Prasad,686709.0,6867.09,2
6279,Chatura Nayak,851011.0,23074.96,3
6290,Vasatika Mukhopadhyay,881043.0,16397.61,3
6293,Vyanjana Raj,731440.0,29257.6,4
6294,Anamika Mody,847697.0,33321.53,4
6296,Nisha Apte,971351.0,15100.43,3
6299,Om Oommen,1118883.0,23997.93,4
6300,Max Garde,1004045.0,25547.93,3
6305,Priya Bal,755295.0,20146.74,2
6308,Alexander Dhar,883242.0,33014.88,4
6312,Samar Bora,619214.0,15333.08,3
6315,Tara Nayak,913196.0,32125.159999999996,4
6319,Krishna Varkey,1050066.0,23141.7,3
6333,Manbir Palla,719010.0,18456.78,2
6334,Unnati Krishnan,1050145.0,22753.54,3
6335,Falak Prabhu,744237.0,16893.81,2
6338,Ayaan Padmanabhan,524487.0,5244.87,2
6339,Anusha Kar,868543.0,34741.72,3
6342,Aryan Bajaj,608297.0,22574.6,3
6344,Daniel Bobal,900108.0,30889.71,3
6347,Krishna Sampath,851349.0,26992.950000000004,3
6348,Manthan Deo,641945.0,24359.21,3
6351,Charles Madan,1039043.0,10390.43,3
6354,Bhavna Purohit,732044.0,29281.760000000002,2
6361,Janaki Sidhu,1090908.0,23009.97,4
6382,Abeer Mitter,531565.0,8538.49,2
6388,Oscar Suresh,898784.0,26173.010000000002,3
6389,Odika Bumb,671968.0,24660.879999999997,3
6395,Rudra Varty,1260864.0,50434.56,4
6402,Pranav Keer,594533.0,18362.93,2
6404,Ikshita Dugar,996169.0,24875.230000000003,2
6406,Kiaan Yohannan,549370.0,5493.700000000001,2
6408,Chaman Pau,835280.0,25281.26,3
6411,Xavier Suresh,799739.0,11848.67,4
6412,Meera Dar,970408.0,24228.13,3
6415,Qasim Bhatt,960290.0,30345.92,3
6416,Wahab Dhingra,655722.0,19225.14,2
6418,Meghana Nair,954308.0,26129.63,4
6419,Zinal Wadhwa,701778.0,16542.510000000002,3
6420,Owen Datta,764855.0,30594.2,3
6421,Xavier Borra,608157.0,17486.670000000002,3
6428,Gautami Raval,896808.0,35872.32,2
6431,Siddharth Pillai,1383988.0,26826.760000000002,4
6432,Kritika Nayar,919306.0,9193.060000000001,3
6435,Aarini Deol,502046.0,16086.41,2
6438,Dakshesh Panchal,1140261.0,24012.809999999998,3
6440,Chakradhar Sabharwal,665219.0,20247.05,2
6442,Neelima Kala,1321593.0,35328.51,4
6446,Amaira Deep,905568.0,21228.0,2
6450,Pratyush Dube,541360.0,9026.68,2
6452,Harini Khare,643260.0,15125.82,3
6453,Zarna Bora,506612.0,9526.79,3
6454,Keya Sengupta,1331725.0,29938.989999999998,5
6456,Zashil Hayer,753840.0,18328.68,3
6457,Mitali Oak,644321.0,6443.210000000001,3
6459,Ikbal Chad,588661.0,12762.67,2
6463,Kritika Dugal,881525.0,21410.96,2
6465,Nilima Mital,841302.0,18423.51,4
6470,Xavier Kanda,598631.0,5986.31,2
6471,Aarav Dara,672426.0,20186.25,2
6472,Reva Dutta,697797.0,27911.88,2
6473,Arunima Pillai,671613.0,26864.52,2
6475,Nirja Dewan,599992.0,8769.28,3
6477,Tarak Trivedi,624165.0,6241.65,2
6482,Saanvi Chaudhuri,802732.0,28358.53,3
6483,Hemang Oak,914757.0,9557.25,4
6484,Chaitaly Dora,1318748.0,25497.11,3
6492,Krishna Mannan,587087.0,9239.3,3
6496,Amrita Sidhu,759290.0,16418.81,3
6499,Raksha Goswami,939280.0,28662.73,4
6501,Timothy Bora,956405.0,9564.05,2
6503,Tanveer Andra,766605.0,7666.05,2
6510,Oscar Gupta,940827.0,35641.619999999995,3
6512,Praneel Choudhary,807059.0,21612.620000000003,2
6516,Wahab Dugar,984026.0,15110.93,3
6521,Gabriel Goswami,566177.0,9734.48,2
6527,Zaitra Hegde,731282.0,22356.29,3
6533,Orinder Kala,601099.0,24043.96,2
6536,Jeevika Devan,642465.0,11779.98,2
6537,Chandresh Sarraf,699918.0,24196.65,3
6545,Pushti Rajagopal,594575.0,5945.75,2
6548,Jeet Barad,926522.0,20273.42,3
6549,Sneha Ramanathan,590114.0,18559.73,2
6551,Qarin Narula,976731.0,29269.29,3
6553,Wyatt Solanki,894073.0,33849.76,4
6555,Upasna Bala,675198.0,17993.31,2
6560,Xavier Iyengar,620794.0,13328.23,3
6562,Vidhi Chahal,1576885.0,63075.4,4
6568,Xavier Kaul,864382.0,30731.56,3
6573,Faris Sangha,1649736.0,65989.44,5
6575,Tarak Palan,787206.0,21734.22,2
6576,Jeevika Bhat,1551882.0,43154.43,5
6577,Amruta Ghose,818032.0,25244.83,3
6586,Bishakha Suri,707220.0,19108.62,2
6589,Dayita Dass,565225.0,5652.25,2
6594,Nathaniel Mutti,962098.0,26537.29,3
6596,Ganga Mukherjee,796104.0,26840.85,4
6597,Yashica Buch,572961.0,8895.69,2
6603,Banjeet Deep,1083043.0,10830.43,3
6610,Harshil Ratti,658128.0,6581.28,2
6612,Samuel Dayal,1038518.0,34375.759999999995,4
6614,Pushti Korpal,705127.0,28205.08,2
6615,Lipika Dugar,813076.0,15010.24,4
6620,Ekavir Dhar,658280.0,6582.8,2
6621,Nicholas Agate,1028211.0,27364.32,3
6628,Jyoti Morar,932785.0,23615.89,2
6630,Ijaya Sami,643047.0,25721.88,2
6633,Bishakha Narayan,611448.0,6114.48,3
6639,Mugdha Kadakia,506883.0,20275.32,2
6644,Anay Bobal,572801.0,8957.720000000001,2
6645,Ansh Srinivasan,1326830.0,28723.07,5
6649,Wishi Lalla,1028043.0,24814.32,3
6650,Widisha Patla,867844.0,19064.980000000003,3
6663,Chandran Pant,730622.0,29224.88,3
6669,Yatin Date,1033842.0,16831.86,3
6671,Irya Narasimhan,519656.0,20786.24,2
6674,Daksha Panchal,523759.0,20950.36,2
6676,Wriddhish Doshi,695072.0,27802.88,2
6677,Reva Babu,956670.0,21459.69,3
6684,Samaksh Johal,944463.0,23490.66,2
6686,Jeet Golla,605750.0,19691.300000000003,2
6688,Mason Narayanan,892303.0,35692.12,3
6690,Janya Sharma,595923.0,23836.92,3
6691,Vivaan Krishna,779995.0,7799.95,3
6693,Raksha Palan,803851.0,9988.810000000001,3
6698,Rudra De,543823.0,17513.62,2
6700,Pavani Savant,618664.0,19284.969999999998,2
6706,Urvashi Bumb,756421.0,15963.670000000002,2
6709,Dhruv Tandon,854822.0,16264.16,3
6712,Max Mittal,534962.0,5349.620000000001,2
6713,Sanaya Chawla,704935.0,19651.3,4
6719,Vamakshi Ahuja,933052.0,36073.659999999996,4
6723,Wyatt Chopra,776736.0,26564.04,3
6724,Azad Deol,714933.0,16835.73,3
6733,Hema Thakkar,548724.0,5487.24,2
6735,Nitesh Sangha,719289.0,26655.15,3
6737,Pallavi Krishna,621812.0,13424.69,2
6739,Sara Viswanathan,883709.0,16270.400000000001,3
6744,Megha Shenoy,734994.0,29399.760000000002,2
6748,Veda Sunder,691143.0,7453.26,3
6753,Aarav Vora,706569.0,14837.64,2
6756,Isaac Gandhi,1189819.0,22159.84,3
6760,Naksh Chopra,800645.0,8006.450000000001,2
6765,Reva Bhat,645992.0,20232.41,2
6767,Nidra Sibal,672237.0,26889.480000000003,2
6769,Pahal Baria,823685.0,32947.4,2
6770,Barkha Pillai,662805.0,8794.2,5
6774,Xiti Bassi,914786.0,25655.300000000003,3
6776,Brijesh Sahni,805092.0,32203.68,2
6781,Gunbir Dara,1274390.0,41820.71000000001,5
6783,Triya Shetty,727208.0,25637.81,3
6785,Adya Kumar,1174431.0,11744.31,3
6791,Om Kapadia,864016.0,23560.449999999997,4
6794,Hritik Khurana,813670.0,8136.7,2
6797,Hemangini Cheema,1289942.0,37304.39,5
6798,Kalpit Dhaliwal,750155.0,17364.47,2
6799,Vasatika Garde,698115.0,6981.15,2
6800,Qasim Pandya,1002819.0,26510.19,4
6801,Hiral Vyas,613132.0,6131.320000000001,2
6806,Eshana Vig,940185.0,28158.300000000003,3
6807,Ekavir Karan,718817.0,7188.17,2
6808,Manthan Barman,749466.0,29978.64,2
6815,Tristan Vohra,711523.0,7115.23,3
6818,Ayush Bose,1030584.0,20635.71,4
6819,Upkaar Deshmukh,1236297.0,34323.15,4
6821,Maanav Varma,502930.0,7668.16,3
6824,Jatin Ram,1217266.0,48690.64,3
6826,Krisha Suri,527095.0,5270.95,2
6831,Barkha Bhagat,550137.0,22005.48,2
6837,Udyati Mukhopadhyay,1111074.0,24196.260000000002,3
6839,Yatin Mangal,800791.0,22268.2,2
6841,Jairaj Kant,1304067.0,13040.67,4
6845,Samar Bera,548309.0,21932.36,2
6848,Ubika Andra,987864.0,19785.24,3
6850,Krisha Yogi,1411397.0,43232.15,5
6856,Nilima Chaudhry,696423.0,6964.2300000000005,2
6859,Tarak Shah,529621.0,7004.17,2
6861,Nidhi Badal,1350410.0,31914.710000000003,4
6868,Samar Narayan,559497.0,9858.24,2
6869,Vidhi Bhandari,731245.0,29249.800000000003,2
6871,Ekapad Chakrabarti,536761.0,21470.440000000002,3
6875,Megha Behl,860812.0,20653.3,3
6879,Banjeet Bajaj,572499.0,22899.96,2
6883,Gopal Kannan,654830.0,26193.2,2
6884,Karan Grover,584564.0,23382.559999999998,2
6886,Wakeeta Rajagopalan,564548.0,21124.34,4
6887,Gabriel Issac,522722.0,20908.88,2
6889,Tanveer Amble,514569.0,16040.64,2
6899,Eiravati Agrawal,598827.0,14585.49,4
6900,Janya Pillai,516479.0,13457.72,2
6902,Chatura Chadha,818775.0,18229.62,2
6905,Tanmayi Patil,900935.0,22824.86,2
6906,Meera Madan,1127418.0,30887.04,4
6907,Krishna Khalsa,913528.0,24080.89,5
6913,Upadhriti Gill,804118.0,18737.02,2
6923,Priya Krish,900720.0,28064.79,4
6926,Fariq Sanghvi,938957.0,28364.36,3
6929,Xalak Sarna,772698.0,30907.92,2
6932,Amaira Zacharia,626855.0,22980.739999999998,3
6934,Ranveer Dara,857905.0,34316.200000000004,4
6935,Irya Reddy,740109.0,10664.52,4
6942,Yatin Thaman,810486.0,22910.19,2
6947,Anjali Bedi,801399.0,32055.96,2
6949,Jackson Subramanian,533114.0,6755.360000000001,3
6950,Caleb Kurian,611355.0,6113.55,2
6952,Nicholas Chahal,842917.0,8429.17,2
6953,Baghyawati Bir,1080234.0,32147.73,4
6955,Sneha Prabhakar,637717.0,12621.46,3
6956,Mekhala Dhaliwal,1127184.0,19710.09,4
6958,Harish Mital,1731665.0,40700.3,4
6960,Amrita Mutti,862693.0,27942.100000000002,3
6961,Lavanya Mutti,1278416.0,42682.85,4
6962,Hemal Kari,502924.0,5029.24,2
6974,Falguni Kaul,659477.0,10259.12,3
6984,Bhavini Bhandari,784621.0,24329.71,3
6986,Rohan Ratta,885191.0,24798.530000000002,3
6987,Urvi Gade,1081549.0,21106.9,4
6989,Kashish Krishna,682451.0,19363.91,3
7002,Aashi Basak,524311.0,5243.110000000001,2
7010,Pranav Vyas,630523.0,25220.920000000002,2
7012,Dipta Sarma,823134.0,19603.95,3
7015,Turvi Prakash,560525.0,5605.25,2
7016,Osha Narasimhan,857693.0,34307.72,2
7018,Urmi Contractor,570051.0,13956.24,2
7023,Aarnav Borra,707773.0,25946.559999999998,3
7024,Hemal Ray,690238.0,6902.38,2
7026,Ojas Sarna,833011.0,21247.0,2
7027,Tarak Padmanabhan,854280.0,23365.71,2
7032,Chasmum Kalla,1327449.0,53097.96,4
7035,Joshua Kale,1314037.0,22707.309999999998,5
7038,Tarak Morar,564699.0,5646.990000000001,2
7039,Charvi Parekh,544537.0,11718.76,3
7040,Naveen Oza,717482.0,24433.4,3
7043,Nitesh Borah,777464.0,31098.56,2
7044,Yutika Kanda,1303897.0,40183.810000000005,4
7050,Nihal Sarkar,603748.0,17280.97,2
7054,Yadavi Doctor,552530.0,13651.580000000002,2
7064,Tanveer Kara,531335.0,5313.35,2
7068,Ayaan Batta,772679.0,7726.790000000001,2
7072,Hardik Halder,803503.0,28410.34,3
7082,Harita Lalla,1332691.0,31932.58,6
7084,Yug Mohan,653282.0,12293.689999999999,2
7086,Abdul Lata,1716820.0,39287.41,4
7089,Omya Bajaj,1345303.0,40151.740000000005,3
7097,Forum Krishnan,876082.0,35043.28,2
7098,Nidhi Vyas,1009654.0,31971.97,3
7100,Ganga Banik,1059127.0,25037.8,3
7106,Aditya Devi,726628.0,29065.120000000003,3
7110,Eshana Talwar,542119.0,20294.29,3
7115,Veer Virk,734690.0,22186.25,2
7121,Teerth Rajagopal,868537.0,23263.87,2
7122,Daksh Kalita,973546.0,26325.940000000002,4
7139,Arin Issac,759452.0,30378.08,4
7140,Upma Sane,1194607.0,47784.28,3
7145,Faras Sethi,577950.0,17461.95,2
7147,Eesha Vala,835610.0,8356.1,4
7150,Triya Ahuja,518262.0,5182.620000000001,2
7152,Chavvi Loke,807495.0,16856.64,3
7154,Bhavya Mammen,638520.0,6385.2,2
7155,Jackson Sane,785478.0,19601.31,2
7156,Sara Choudhry,852735.0,30970.89,3
7158,Qarin Joshi,872053.0,22647.190000000002,3
7162,Oeshi Datta,935027.0,22649.72,4
7163,Gayathri Kuruvilla,679070.0,27162.8,3
7165,Ishita Balakrishnan,619141.0,16219.69,3
7166,Sai Mangal,906167.0,22133.72,2
7167,Rudra Agrawal,501494.0,13659.53,3
7169,Zilmil Sehgal,801642.0,16467.03,4
7179,Lakshit Goswami,809486.0,21619.49,4
7180,Jai Sengupta,717333.0,22113.42,2
7182,Ranveer Chand,1346253.0,38482.14,6
7187,Timothy Chatterjee,512631.0,20505.239999999998,2
7188,Chameli Narain,706060.0,7060.6,2
7191,Yasti Bir,1293416.0,12934.16,3
7199,Tripti Nadig,540665.0,21626.600000000002,2
7200,Qarin Sarkar,571180.0,8283.55,2
7205,Lekha Saraf,609035.0,6353.63,3
7208,Hemang Dayal,672159.0,18229.38,3
7209,Lipika Puri,760239.0,30409.56,3
7214,Caleb Bakshi,578154.0,5781.540000000001,2
7216,Anita Balay,738282.0,21019.23,2
7218,Patrick Kurian,1786680.0,32809.98,5
7222,Manbir Johal,596198.0,5961.9800000000005,2
7223,Ethan Sabharwal,839994.0,22426.95,4
7226,Vaishnavi Thaman,853557.0,34142.28,2
7228,Zarna Solanki,660788.0,26431.52,2
7229,Darsh Subramaniam,911413.0,36456.520000000004,4
7241,Dalbir Dutt,527487.0,21099.48,2
7248,Neha Mahal,1066891.0,25014.88,5
7261,Janaki Lad,721252.0,20140.210000000003,2
7262,Samesh Gokhale,565046.0,22601.84,2
7265,Lipika Nagar,1364885.0,40043.42,4
7268,Tanmayi Joshi,1422062.0,40038.11,4
7270,Yauvani Chaudhari,519961.0,20798.440000000002,3
7277,Harshil Sawhney,817880.0,32715.2,3
7278,Ekapad Krishnan,1062514.0,24424.99,5
7281,Chandani Kala,638312.0,19073.87,2
7283,Kritika Chandra,683682.0,17876.850000000002,2
7285,Jairaj Khanna,659153.0,11563.25,2
7292,Nilima Pau,557196.0,5571.96,2
7294,Jairaj Oommen,794138.0,22116.11,5
7295,Unnati Radhakrishnan,1054860.0,28702.86,3
7296,Yashawini Magar,827505.0,22529.04,3
7306,Benjamin Swamy,514233.0,8809.98,3
7315,Naveen Chandran,648605.0,18178.25,2
7322,Jacob Deep,958563.0,38342.520000000004,4
7327,Utkarsh Andra,777001.0,7770.01,2
7333,Harini Varma,1184873.0,37827.08,3
7336,Rajeshri Prabhakar,702947.0,28117.879999999997,2
7340,Wishi Balasubramanian,569984.0,6543.410000000001,3
7341,Daksha Choudhary,502765.0,14384.14,2
7347,Hemal Lalla,597906.0,5979.06,2
7353,Faras Babu,581880.0,18869.79,2
7354,Bhavna Pandey,571431.0,22453.199999999997,3
7355,Jeet Thaman,814885.0,32595.4,2
7357,Shaurya Bansal,796738.0,7967.380000000001,2
7359,Girish Dass,613670.0,13292.99,2
7365,David Sagar,1135372.0,25725.069999999996,3
7367,Zarna Dasgupta,839891.0,21345.62,2
7369,Nidra Tara,612921.0,24516.84,3
7373,Mitesh Garg,841847.0,33673.880000000005,4
7380,Maya Gour,960577.0,9605.77,4
7393,Ucchal Comar,661500.0,16417.41,2
7396,Shivani Grewal,1297111.0,34438.51,4
7397,Aadi Choudhury,611855.0,19693.940000000002,2
7398,Ekanta Grover,640852.0,22695.969999999998,3
7399,Unnati Luthra,1042076.0,31719.5,4
7400,Mitali Parmer,721749.0,28869.96,3
7401,Quincy Guha,836575.0,12871.03,3
7405,Pranav Bajaj,707888.0,7078.88,2
7407,Rachita Khurana,515822.0,20632.88,2
7412,Osha Bhandari,1013804.0,30193.370000000003,3
7413,Harini Bala,737616.0,13451.64,4
7422,Meera Singh,789192.0,21320.34,2
7424,Utkarsh Mann,865919.0,20733.95,3
7425,Chandresh Bora,858203.0,19876.64,3
7426,Hemang Ganesh,754671.0,30186.84,3
7430,Darika Lad,608784.0,15981.15,2
7431,Urmi Purohit,829414.0,20973.280000000002,3
7432,Frado Walla,800069.0,8000.6900000000005,2
7433,Kevin Sahni,1101496.0,17912.260000000002,4
7440,Kabir Gola,1306468.0,48004.39,4
7446,Pahal Patla,1035869.0,33049.49,5
7448,Kamala Bahl,684982.0,13261.210000000001,2
7449,Kabir Thakkar,515580.0,12151.74,2
7453,Madhavi Bera,534485.0,17739.260000000002,2
7455,Gopal Mangat,670939.0,9736.69,3
7456,Nathan Narang,604819.0,14552.44,3
7457,Nidra Kala,1885982.0,44390.600000000006,5
7458,Sara Balasubramanian,725026.0,29001.04,2
7459,Gayathri Uppal,683231.0,12914.48,2
7465,Aarnav Madan,898900.0,8989.0,3
7466,Shaurya Cheema,993869.0,22811.54,3
7468,Januja Karan,760854.0,16197.15,2
7469,Panini Thakkar,608782.0,18807.13,2
7470,Charvi Pai,766270.0,7662.7,2
7480,Ishita Raj,824299.0,21674.5,2
7490,Ladli Gara,1252121.0,32110.730000000003,4
7491,Faris Dayal,813301.0,15476.32,4
7493,Hritik Jain,693634.0,27745.36,2
7498,Amara Ranganathan,592398.0,19319.46,4
7499,Arya Dey,841638.0,12531.18,3
7501,Rishi Saran,1088683.0,20333.02,4
7503,Daksha Sarin,523987.0,14583.460000000001,3
7506,Oliver Yogi,898470.0,23597.309999999998,2
7507,Zaitra Mittal,564124.0,10440.34,2
7511,Saanvi Karan,517546.0,18370.36,2
7513,Hemal Mishra,944848.0,22149.22,4
7514,Bishakha Patla,1050798.0,26979.780000000002,4
7515,Manthan Saxena,556784.0,13475.93,2
7516,Parth Kamdar,1052448.0,34983.84,4
7517,Vedant Sunder,940415.0,9404.15,3
7519,Chavvi Chandra,614254.0,24570.16,2
7525,Faqid Pant,702188.0,26125.43,3
7529,Aashi Lad,936968.0,9369.68,4
7531,Bishakha Ghose,920850.0,25520.64,3
7533,Rachit Malhotra,611018.0,6110.18,2
7535,Siya Ganguly,1377080.0,47648.03,4
7536,Nathan Hans,505862.0,10550.720000000001,2
7537,Jalsa Grewal,1081294.0,23458.510000000002,3
7538,Kalpit Bhandari,565169.0,5651.6900000000005,2
7540,Akshay Tank,767987.0,20320.97,2
7542,Keya Doshi,731785.0,21184.329999999998,3
7547,Netra Pillay,979226.0,12528.619999999999,3
7548,Chaitaly Talwar,756466.0,7564.660000000001,2
7550,Bachittar Dash,939977.0,37599.08,3
7552,Fiyaz Lanka,694213.0,6942.129999999999,2
7553,Darsh Bir,578819.0,23152.760000000002,2
7555,Fiyaz Karnik,725149.0,15033.7,2
7556,Adya Mangat,893347.0,34220.17,3
7557,Jagat Kadakia,621056.0,24842.239999999998,3
7560,Mohammed Soni,667384.0,10849.96,3
7566,Liam Chokshi,1041051.0,15864.54,4
7567,Pooja Chahal,814956.0,8149.5599999999995,2
7575,Tanay Sarraf,999723.0,22431.99,4
7580,Agastya Basak,586661.0,5866.610000000001,2
7581,Darika Kala,1004268.0,40170.72,3
7586,Nathaniel Kunda,638181.0,25527.24,2
7593,Chatresh Kurian,538890.0,21555.6,2
7594,Kabir Lad,615118.0,17233.9,2
