customer_id,name,total_balance,total_interest,account_count,risk_flag
8173,Devika Jaggi,454114.0,4541.14,2,NORMAL
8174,Quincy Kata,1489031.0,47336.840000000004,5,VIP
8175,Manan Gade,168421.0,1684.21,1,NORMAL
8176,Inaya Raghavan,246928.0,9877.12,1,NORMAL
8177,Raagini Kulkarni,582815.0,12929.48,3,NORMAL
8178,Rachit Badal,91561.0,915.61,2,NORMAL
8179,Simon Vaidya,1101443.0,31950.590000000004,4,VIP
8180,Vidhi Gupta,411225.0,4112.25,1,NORMAL
8181,Tara Nagi,552286.0,22091.440000000002,3,NORMAL
8182,Yash Arora,151239.0,6049.56,2,NORMAL
8183,Chaitanya Kanda,315351.0,12614.04,1,NORMAL
8184,Siddharth Chakrabarti,107829.0,4313.16,1,NORMAL
8185,Arunima Mohan,857451.0,15314.369999999999,3,NORMAL
8186,Yuvraj Subramanian,415513.0,16620.52,1,NORMAL
8188,Brijesh Wadhwa,255866.0,10234.64,2,NORMAL
8190,Aarini Khalsa,108269.0,4330.76,1,NORMAL
8193,Abhimanyu Rao,412928.0,16517.12,1,NORMAL
8195,Shravya Dave,313705.0,3137.05,1,NORMAL
8196,Shivani Sagar,388821.0,3888.21,1,NORMAL
8197,Ishanvi Biswas,342007.0,3420.07,1,NORMAL
8198,Mitali Hayer,496940.0,4969.4,2,NORMAL
8199,Abhiram Kumar,672462.0,6724.62,3,NORMAL
8200,Rayaan Kunda,92548.0,3701.92,1,NORMAL
8201,Maya Dugal,12725.0,127.25,1,NORMAL
8202,Watika Sankaran,480427.0,19217.08,1,NORMAL
8203,Gaurangi Pau,665854.0,6658.54,3,NORMAL
8205,Pratyush Nair,34256.0,342.56,1,NORMAL
8206,Nicholas Tak,1026067.0,26347.3,3,VIP
8208,Tarak Krish,463141.0,18525.64,1,NORMAL
8209,Nitara Bhakta,404465.0,4044.65,1,NORMAL
8210,Laksh Deep,572933.0,12742.369999999999,2,NORMAL
8211,Ira Subramaniam,154632.0,5380.38,2,NORMAL
8212,Gaurangi Lad,1372010.0,23898.800000000003,4,VIP
8213,Fariq Sangha,466377.0,4663.77,1,NORMAL
8214,Benjamin Dugar,510812.0,13123.400000000001,3,NORMAL
8215,Ekantika Chanda,766320.0,19328.07,2,NORMAL
8216,Watika Srinivasan,904723.0,21264.4,2,NORMAL
8217,Inaya Bath,296329.0,11853.16,1,NORMAL
8218,Nakul Batra,804778.0,8047.780000000001,2,NORMAL
8219,Mohini Rajagopal,391742.0,15669.68,1,NORMAL
8221,Neha Agrawal,287481.0,11499.24,2,NORMAL
8222,Janaki Sharma,214203.0,2142.0299999999997,2,NORMAL
8223,Falguni Chandran,468025.0,12466.84,2,NORMAL
8224,Sanya Garg,386581.0,3865.81,1,NORMAL
8225,Timothy Dey,420857.0,16834.28,1,NORMAL
8226,Isha Hans,431018.0,10957.19,2,NORMAL
8228,Utkarsh Oommen,591906.0,14317.650000000001,3,NORMAL
8229,Charita Chand,273336.0,2733.36,2,NORMAL
8230,Zayyan Sridhar,375426.0,3754.26,2,NORMAL
8231,Eesha Jani,216222.0,8648.880000000001,1,NORMAL
8232,Suhani Khalsa,1084086.0,10840.86,3,VIP
8233,Peter Butala,72873.0,2914.92,1,NORMAL
8234,Yachana Dhaliwal,88447.0,884.47,1,NORMAL
8235,Tanmayi Acharya,1374631.0,32100.85,5,VIP
8236,Wriddhish Bhatnagar,1083269.0,26384.84,4,VIP
8237,Vinaya Anne,31118.0,311.18,1,NORMAL
8240,Sai Virk,247942.0,8876.23,2,NORMAL
8243,Reyansh Ram,194419.0,1944.19,1,NORMAL
8244,Yuvraj Hayre,629834.0,25193.36,2,NORMAL
8245,Bakhshi Iyer,919389.0,20704.95,3,NORMAL
8246,Jyoti Solanki,325606.0,13024.24,1,NORMAL
8247,Faraj Barad,229322.0,5785.82,2,NORMAL
8248,Hritik Hari,1142220.0,19202.25,3,VIP
8249,Ryan Cherian,291422.0,11656.880000000001,1,NORMAL
8250,Teerth Sant,778983.0,16684.14,2,NORMAL
8251,Udarsh Bal,271849.0,10873.960000000001,1,NORMAL
8252,Elijah Sama,535955.0,21438.2,2,NORMAL
8253,Omaja Dhar,174591.0,1745.91,1,NORMAL
8254,Sai Cherian,671607.0,15224.160000000002,3,NORMAL
8255,Jai Khare,268911.0,10756.44,1,NORMAL
8256,Bachittar Prasad,235023.0,9400.92,1,NORMAL
8257,Omya Date,475023.0,16090.23,3,NORMAL
8258,Anita Datta,502603.0,11844.699999999999,2,NORMAL
8259,Kalpit Vig,200657.0,2006.57,1,NORMAL
8260,Wishi Cherian,374238.0,7676.85,2,NORMAL
8261,Varenya Sawhney,278665.0,10975.6,2,NORMAL
8263,Viraj Sarna,1038443.0,21764.87,4,VIP
8264,Jack Vig,352935.0,14117.400000000001,2,NORMAL
8265,Jonathan Chanda,132573.0,1325.73,1,NORMAL
8266,Vihaan Gupta,155917.0,1559.17,1,NORMAL
8267,Kiaan Tak,713082.0,28523.28,2,NORMAL
8269,Xalak Gill,718899.0,7188.99,2,NORMAL
8270,Chaitaly Warrior,455959.0,18238.36,1,NORMAL
8271,George Kothari,901597.0,14690.380000000001,4,NORMAL
8272,Gauri Garde,438504.0,4385.04,1,NORMAL
8273,Daksha Mitter,418638.0,4186.38,1,NORMAL
8274,Kevin Seth,1153111.0,19454.65,4,VIP
8275,Maanav Dada,78481.0,1969.81,2,NORMAL
8276,Urishilla Bhavsar,618245.0,24729.800000000003,2,NORMAL
8277,Ekaja Ganesan,1275058.0,26280.250000000004,3,VIP
8278,Nathan Manda,1067013.0,32630.850000000002,3,VIP
8279,Xavier Balakrishnan,14575.0,145.75,1,NORMAL
8281,Pranav Wali,944552.0,9445.52,3,NORMAL
8282,Zarna Parmer,471050.0,18842.0,2,NORMAL
8283,Dhriti Guha,367575.0,14703.0,1,NORMAL
8284,Manthan Nigam,67292.0,2691.68,1,NORMAL
8286,Ladli Solanki,901236.0,26829.690000000002,4,NORMAL
8287,Abeer Mand,157121.0,6284.84,1,NORMAL
8288,Chavvi Rajagopal,169608.0,1696.08,1,NORMAL
8289,Darsh Ratti,1280882.0,31174.43,5,VIP
8290,Saumya Iyer,330563.0,3305.63,1,NORMAL
8291,Gautami Krishna,837386.0,20837.870000000003,2,NORMAL
8292,Faris Lata,519225.0,14356.410000000002,2,NORMAL
8293,Inaya Bassi,1599656.0,29136.230000000003,4,VIP
8294,Ekalinga Nadkarni,256349.0,10253.96,2,NORMAL
8295,Radhika Pant,523074.0,20079.300000000003,3,NORMAL
8296,Idika Bains,742481.0,8774.96,3,NORMAL
8297,Bachittar Mody,249161.0,9966.44,1,NORMAL
8300,Pallavi Sangha,1693169.0,53514.71,5,VIP
8302,Ishani Maharaj,484795.0,4847.95,1,NORMAL
8303,Nitara Setty,446242.0,4462.42,1,NORMAL
8304,Faqid Narayan,1130348.0,11303.48,4,VIP
8305,Nicholas Shere,119286.0,4771.4400000000005,1,NORMAL
8307,Tanveer Sehgal,445714.0,17828.56,2,NORMAL
8308,Gauri Parmar,504326.0,18789.469999999998,2,NORMAL
8309,Ojasvi Sharma,1602540.0,53606.16,5,VIP
8314,Onkar Pradhan,466250.0,18650.0,1,NORMAL
8315,Manthan Mistry,738535.0,7385.35,2,NORMAL
8316,Maya Chowdhury,1264165.0,24671.56,3,VIP
8317,Frederick Sarma,918956.0,18845.63,4,NORMAL
8318,Pallavi Basu,385991.0,3859.91,1,NORMAL
8321,Pranav Rana,465193.0,4651.93,1,NORMAL
8322,William Pau,851527.0,34061.08,2,NORMAL
8323,Tripti Nanda,175575.0,1755.75,1,NORMAL
8324,Ranveer Barad,471152.0,18846.08,2,NORMAL
8325,Mitali Karpe,260085.0,2600.85,1,NORMAL
8326,Yashica Merchant,597742.0,19095.28,3,NORMAL
8327,Rishi Kar,132908.0,5316.32,1,NORMAL
8328,Charan Kumer,265237.0,2652.37,1,NORMAL
8329,Jagdish Chaudhry,175632.0,7025.280000000001,2,NORMAL
8330,Triya Ratti,1045467.0,34022.82,4,VIP
8334,Devansh Ganesan,237479.0,2374.79,1,NORMAL
8335,Osha Sankaran,688006.0,6880.0599999999995,2,NORMAL
8336,Warhi Majumdar,980203.0,30934.51,3,NORMAL
8337,Jacob Memon,805255.0,8052.549999999999,3,NORMAL
8338,Simon Bobal,1067940.0,30645.06,4,VIP
8339,Bhavna Jha,299699.0,2996.9900000000002,1,NORMAL
8340,Veda Chanda,600298.0,16153.3,2,NORMAL
8341,Yash Bir,103743.0,1037.43,1,NORMAL
8342,Bhavna Dixit,339516.0,3395.16,2,NORMAL
8343,Radha Nanda,588712.0,11102.32,2,NORMAL
8345,Radha Garg,127647.0,1276.47,1,NORMAL
8346,Utkarsh Uppal,139270.0,1392.7,1,NORMAL
8348,Chanchal Jhaveri,1214066.0,24862.07,4,VIP
8350,Zaitra Sinha,500729.0,18151.04,2,NORMAL
8351,Isaiah Kumer,632412.0,12632.55,2,NORMAL
8353,Omisha Kunda,46380.0,1855.2,1,NORMAL
8354,Madhav Saini,608470.0,15965.08,3,NORMAL
8355,Chaitanya Banerjee,428061.0,4280.610000000001,2,NORMAL
8356,Ikbal Zacharia,472391.0,4723.91,1,NORMAL
8358,Devika Bora,791717.0,17433.92,2,NORMAL
8360,Ekantika Wali,471886.0,18875.44,1,NORMAL
8361,Zansi Natarajan,328161.0,3281.61,1,NORMAL
8362,Vasana Oak,1147970.0,32693.36,6,VIP
8363,Nilima Rai,124067.0,1240.67,1,NORMAL
8364,Oviya Gera,692051.0,20572.61,2,NORMAL
8365,Irya Parmar,434561.0,4345.61,1,NORMAL
8366,Nidhi Patla,365257.0,14610.280000000002,2,NORMAL
8368,Chavvi Gill,279407.0,7874.93,2,NORMAL
8369,Vivaan D’Alia,191623.0,1916.23,1,NORMAL
8372,Maanas Nayak,286943.0,9474.32,2,NORMAL
8373,Ekantika Deshpande,1355050.0,31831.510000000002,4,VIP
8374,Gaurangi Srinivas,670372.0,26814.88,2,NORMAL
8375,Vyanjana Luthra,471899.0,18875.96,1,NORMAL
8376,Anirudh Puri,633242.0,17045.18,3,NORMAL
8377,Zinal Tank,693917.0,13456.130000000001,2,NORMAL
8378,Bhavna Mukhopadhyay,290520.0,3503.13,3,NORMAL
8379,Darika Balakrishnan,561839.0,22473.56,2,NORMAL
8380,Tripti Munshi,253582.0,10143.28,2,NORMAL
8381,Tanmayi Raghavan,217235.0,2172.35,2,NORMAL
8382,Shivani Bali,43348.0,433.48,1,NORMAL
8383,Vinaya Kalla,96652.0,966.52,1,NORMAL
8384,Bimala Om,418291.0,4182.91,1,NORMAL
8386,Omisha Sridhar,590366.0,19107.739999999998,2,NORMAL
8387,Leena Agate,393287.0,6216.530000000001,2,NORMAL
8388,Rachana Sami,438455.0,4384.55,1,NORMAL
8389,Samuel Zacharia,203153.0,7291.46,2,NORMAL
8392,Ikbal Sachar,166867.0,1668.67,1,NORMAL
8394,Tara Kala,923624.0,29827.13,4,NORMAL
8395,Bhavya Deshmukh,164651.0,6586.04,1,NORMAL
8397,Tara Kari,172892.0,6915.68,1,NORMAL
8398,Gauri Patel,208851.0,4412.91,2,NORMAL
8399,Lopa Ahuja,597903.0,14800.380000000001,3,NORMAL
8400,Aachal Nadig,600693.0,18109.47,3,NORMAL
8401,Ronith Chauhan,1068069.0,16113.18,4,VIP
8402,Harsh Chada,1058116.0,10581.16,4,VIP
8403,Sudiksha Agate,999338.0,9993.380000000001,3,NORMAL
8404,Faris Bal,358472.0,14338.880000000001,1,NORMAL
8405,Aadhya Kapur,981569.0,31382.99,4,NORMAL
8406,Azaan Tiwari,340792.0,3407.92,1,NORMAL
8407,Divya Mann,501746.0,5017.46,2,NORMAL
8409,Gaurika Gaba,75666.0,3026.64,1,NORMAL
8410,Divya Lall,1101222.0,44048.880000000005,3,VIP
8412,Lakshmi Mistry,217378.0,2173.78,1,NORMAL
8413,Barkha Ravi,681107.0,19991.21,2,NORMAL
8414,Harrison Walla,18748.0,749.92,1,NORMAL
8415,Yasti Palla,52986.0,2119.44,1,NORMAL
8418,Ria Patel,192697.0,1926.97,1,NORMAL
8419,Ansh Palla,1362837.0,38993.55,4,VIP
8420,Advika Taneja,861126.0,34445.04,4,NORMAL
8421,Anay Koshy,206119.0,8244.76,1,NORMAL
8422,Pranit Reddy,21418.0,856.72,1,NORMAL
8423,Lakshit Venkatesh,539480.0,21579.199999999997,2,NORMAL
8424,Hemani Goyal,429087.0,15312.45,2,NORMAL
8425,Ishwar Natarajan,383385.0,15335.4,1,NORMAL
8426,Anthony Bora,767107.0,21796.78,2,NORMAL
8427,Chanakya Sachdev,830951.0,18080.81,3,NORMAL
8429,Baghyawati Saxena,696932.0,6969.32,2,NORMAL
8430,Riya Kaur,301470.0,12058.800000000001,1,NORMAL
8432,Chanakya Bahri,909737.0,23730.29,2,NORMAL
8433,Ekapad Mall,829571.0,33182.840000000004,3,NORMAL
8435,Widisha Dixit,414965.0,4149.65,1,NORMAL
8436,Damini Jaggi,450788.0,18031.52,1,NORMAL
8437,Neel Raj,349072.0,3490.7200000000003,1,NORMAL
8438,Mohini Pai,216419.0,2164.19,1,NORMAL
8439,Xiti Chaudhari,233161.0,2331.61,1,NORMAL
8440,Yahvi Suri,867073.0,16437.28,4,NORMAL
8441,Vrishti Goyal,241345.0,2413.45,2,NORMAL
8442,Chaitaly Sundaram,474804.0,17400.75,2,NORMAL
8443,Ayush Dara,613092.0,6130.92,2,NORMAL
8444,Vrishti Shanker,170366.0,1703.66,1,NORMAL
8445,Laksh Vohra,751757.0,10275.56,4,NORMAL
8446,Aadhya Setty,253943.0,2539.43,1,NORMAL
8447,Kala Bawa,1025823.0,10258.23,3,VIP
8448,Azaan Soman,487254.0,4872.54,1,NORMAL
8449,Nimrat Sawhney,62570.0,2502.8,1,NORMAL
8450,Nitara Dubey,6318.0,63.18,1,NORMAL
8451,Upma Verma,737955.0,16615.739999999998,2,NORMAL
8452,Lopa Sastry,512684.0,20507.36,2,NORMAL
8453,Jagrati Lalla,578158.0,15652.480000000001,2,NORMAL
8454,Irya Grewal,237769.0,2377.69,1,NORMAL
8455,Bhavya Sunder,427540.0,17101.6,1,NORMAL
8456,Meghana Prasad,1030529.0,41221.16,3,VIP
8457,Barkha Bhat,673725.0,14246.76,3,NORMAL
8458,Caleb Kari,15984.0,159.84,1,NORMAL
8462,Michael Bandi,1224114.0,12241.14,4,VIP
8463,Hemangini Parekh,778332.0,18197.25,2,NORMAL
8464,Azaan Chana,856385.0,10714.94,3,NORMAL
8465,Urishilla Sura,986825.0,19296.47,3,NORMAL
8466,Maanas Kapadia,559189.0,5591.889999999999,2,NORMAL
8468,Banjeet Bandi,757154.0,7571.54,2,NORMAL
8469,Ganga Parsa,1193169.0,26893.35,3,VIP
8470,Azaan Sinha,800885.0,22259.48,3,NORMAL
8471,Brinda Menon,1051254.0,10512.54,4,VIP
8472,Kashish Anand,643260.0,6432.6,3,NORMAL
8473,Vasana Shroff,313136.0,4948.1,2,NORMAL
8474,Dhriti Master,621537.0,11229.390000000001,4,NORMAL
8475,Maanav Gera,195433.0,1954.3300000000002,2,NORMAL
8476,Kalpit Gulati,188036.0,5226.59,3,NORMAL
8477,Vamakshi Chahal,914016.0,36560.64,2,NORMAL
8478,Riya Pau,407267.0,4072.67,3,NORMAL
8479,Mohammed Dugar,47955.0,1918.2,1,NORMAL
8480,Samarth Panchal,122597.0,1225.97,1,NORMAL
8482,Lakshit Dhar,381656.0,5629.16,2,NORMAL
8483,Rajata Bera,1212528.0,21877.800000000003,4,VIP
8484,Vritti Shankar,1238058.0,26258.58,5,VIP
8486,Tara Srivastava,23248.0,232.48000000000002,1,NORMAL
8487,Vivaan Andra,365322.0,5488.26,2,NORMAL
8488,Thomas Parmer,673539.0,26941.56,2,NORMAL
8489,Anthony Merchant,403574.0,8948.87,2,NORMAL
8490,Charita Mittal,525786.0,12335.76,2,NORMAL
8491,Jasmit Bali,1285258.0,31820.98,4,VIP
8494,Kashvi Nadkarni,298508.0,2985.08,1,NORMAL
8495,Bhavya Aggarwal,545137.0,5451.37,3,NORMAL
8496,Chanchal Mani,92854.0,3714.16,1,NORMAL
8497,Veer Vaidya,433481.0,4334.81,1,NORMAL
8498,Aarush Bhatt,655329.0,15219.779999999999,3,NORMAL
8499,Gaurav Parekh,618148.0,20037.91,3,NORMAL
8500,Imaran Kumar,753774.0,11952.0,3,NORMAL
8503,Isaiah Borah,502892.0,17437.43,2,NORMAL
8505,Girindra Pandya,224505.0,8980.2,1,NORMAL
8506,Yochana Ram,189524.0,7580.96,1,NORMAL
8507,Tristan Gopal,9709.0,97.09,1,NORMAL
8509,Garima Parekh,653501.0,12754.970000000001,3,NORMAL
8510,Tanvi Singhal,363925.0,14557.0,1,NORMAL
8511,Matthew Madan,398032.0,15921.28,1,NORMAL
8512,Ikbal Sood,591604.0,19549.39,2,NORMAL
8513,Charles Venkatesh,111742.0,1117.42,1,NORMAL
8516,Jonathan Tella,918750.0,18239.34,3,NORMAL
8517,William Bera,430061.0,17202.440000000002,2,NORMAL
8518,Elijah Mutti,193917.0,6865.59,2,NORMAL
8519,Mekhala Rattan,465087.0,4650.87,1,NORMAL
8520,Vihaan Acharya,1031263.0,17091.88,5,VIP
8521,Tripti Mangat,67856.0,2714.2400000000002,1,NORMAL
8522,Ira Balakrishnan,50097.0,2003.88,1,NORMAL
8523,Shaurya Jani,1624861.0,64994.44,5,VIP
8525,Ishani Pathak,225345.0,2253.4500000000003,1,NORMAL
8526,Ekapad Kala,435056.0,4350.56,1,NORMAL
8528,Mohini Bhat,443825.0,11196.41,3,NORMAL
8529,Gautami Deol,405442.0,16217.68,1,NORMAL
8530,Kavya Thakkar,875788.0,25082.14,3,NORMAL
8531,Devansh Kumer,760074.0,12800.13,4,NORMAL
8532,Mitali Shroff,714549.0,10114.619999999999,3,NORMAL
8533,Yochana Oak,188351.0,1883.51,1,NORMAL
8534,Joshua Oza,306087.0,12243.48,1,NORMAL
8536,Unni Sur,721197.0,18518.55,2,NORMAL
8538,Ekapad Brar,745267.0,7452.67,2,NORMAL
8539,Frederick Kata,48549.0,1941.96,1,NORMAL
8540,Jackson Ahluwalia,637687.0,19260.4,3,NORMAL
8541,Nakul Iyengar,468981.0,18759.24,2,NORMAL
8543,Fariq Sankaran,369352.0,11516.92,2,NORMAL
8544,Arunima Barad,503441.0,15562.580000000002,4,NORMAL
8545,Ekantika Sodhi,428889.0,4288.889999999999,2,NORMAL
8546,Jairaj Bhalla,602709.0,18837.329999999998,2,NORMAL
8547,Girik Baral,135500.0,5420.0,1,NORMAL
8548,Xiti Raghavan,518942.0,6454.3099999999995,3,NORMAL
8549,Aadi Dutta,406346.0,15302.21,2,NORMAL
8552,Vedhika Shanker,339220.0,9753.55,2,NORMAL
8553,Ekanta Parmar,777111.0,31084.440000000002,2,NORMAL
8554,Pooja Borah,1446857.0,43276.64,4,VIP
8555,Mekhala Dugar,825722.0,29799.89,3,NORMAL
8556,Vedika Vora,183747.0,1837.47,1,NORMAL
8557,Janani Dugar,85445.0,3417.8,1,NORMAL
8558,Yamini Ravel,194306.0,4088.63,2,NORMAL
8560,Ucchal Rana,1590915.0,37330.229999999996,6,VIP
8561,Anthony Seth,1195721.0,26777.39,3,VIP
8562,Lakshmi Mani,289490.0,11579.6,1,NORMAL
8563,Ansh Contractor,324996.0,12999.84,1,NORMAL
8565,Veer Gill,17734.0,709.36,1,NORMAL
8566,Waida Chopra,1079202.0,30022.29,4,VIP
8567,Charita Shroff,70113.0,2804.52,1,NORMAL
8568,Henry Dixit,15669.0,626.76,1,NORMAL
8569,Damyanti Pandey,784213.0,7842.13,3,NORMAL
8571,Nidhi Mann,490254.0,4902.54,2,NORMAL
8572,Upkaar Krishna,138479.0,2850.38,2,NORMAL
8573,Teerth Dayal,383855.0,15354.2,2,NORMAL
8574,Yoshita Gour,525272.0,17523.98,4,NORMAL
8575,Amruta Dugal,869702.0,8697.02,2,NORMAL
8576,Krishna Roy,245635.0,2456.35,1,NORMAL
8577,Chakrika Ranganathan,657518.0,26300.72,3,NORMAL
8578,Nirja Raghavan,579896.0,14073.32,2,NORMAL
8579,Ikbal Rao,921667.0,20125.870000000003,5,NORMAL
8580,Gavin Kota,624856.0,6248.56,2,NORMAL
8581,Zashil Sur,1012125.0,28704.600000000002,3,VIP
8582,Liam Dhillon,302129.0,10027.16,2,NORMAL
8583,Owen Yohannan,726487.0,21349.27,3,NORMAL
8585,Parth Agarwal,347169.0,13886.760000000002,2,NORMAL
8586,Banjeet Prashad,571006.0,5710.0599999999995,2,NORMAL
8587,Thomas Bhandari,146336.0,5853.4400000000005,1,NORMAL
8588,Vasudha Baria,686102.0,6861.02,3,NORMAL
8589,Aditya Dey,605106.0,22073.88,3,NORMAL
8591,Hredhaan Bassi,562138.0,15592.119999999999,2,NORMAL
8593,Zashil Bose,257213.0,10288.52,1,NORMAL
8594,Pranav Kara,191338.0,1913.38,1,NORMAL
8595,Bhavna Kapadia,291080.0,11643.2,1,NORMAL
8596,Mohini Ratta,1340367.0,27213.99,3,VIP
8597,Hitesh Hayre,344910.0,3449.1,1,NORMAL
8598,Tristan Dugal,127096.0,1270.96,1,NORMAL
8599,Daksh Sankar,1490579.0,37326.8,6,VIP
8600,Ucchal Mitter,684031.0,11799.43,3,NORMAL
8602,Odika Dugar,506638.0,20265.52,2,NORMAL
8603,Yashasvi Tak,319375.0,5873.620000000001,4,NORMAL
8606,Kalpit Verma,798984.0,18958.35,3,NORMAL
8607,Odika Mitter,310908.0,8098.650000000001,2,NORMAL
8609,Elijah Bala,308194.0,3081.94,1,NORMAL
8610,Anika Viswanathan,164937.0,6597.4800000000005,1,NORMAL
8612,Xiti Mannan,234658.0,9386.32,1,NORMAL
8613,Neha Nadig,471625.0,4716.25,2,NORMAL
8614,Chakradhar Krishnan,334662.0,3346.62,1,NORMAL
8617,Sai Brar,496886.0,19875.44,1,NORMAL
8618,Arin Sharma,47520.0,1900.8,1,NORMAL
8619,Ekavir Bahri,423309.0,4233.09,1,NORMAL
8620,Devika Tak,1220087.0,39110.270000000004,3,VIP
8621,Laban Bawa,20160.0,806.4,1,NORMAL
8622,Mugdha Singh,458148.0,4581.4800000000005,1,NORMAL
8623,Prisha Saha,227484.0,2274.84,1,NORMAL
8625,Jonathan Shroff,1084100.0,23333.9,3,VIP
8626,Parth Khare,70868.0,708.6800000000001,1,NORMAL
8627,Jeet Mody,235876.0,9435.04,2,NORMAL
8632,Eesha Ahuja,586154.0,8627.81,2,NORMAL
8633,Ranbir Zacharia,102447.0,1024.47,1,NORMAL
8634,Charvi Chaudhary,104944.0,1049.44,1,NORMAL
8635,Lajita Bail,295679.0,3961.13,2,NORMAL
8636,Saksham Nath,1182215.0,37791.89,4,VIP
8637,Zayan Padmanabhan,661413.0,15241.29,3,NORMAL
8639,Nihal Murthy,1263693.0,27317.7,3,VIP
8640,Daksh Keer,569178.0,10553.52,2,NORMAL
8643,Nathan Bumb,75759.0,757.59,1,NORMAL
8644,Yashvi Bala,827449.0,8274.49,2,NORMAL
8645,Amol Sinha,88891.0,3555.64,1,NORMAL
8646,Zansi Bose,1138697.0,38023.399999999994,3,VIP
8647,Peter Bandi,27353.0,273.53000000000003,1,NORMAL
8648,Yadavi Tailor,753543.0,20114.49,2,NORMAL
8649,Damyanti Mishra,679498.0,16232.77,3,NORMAL
8651,Faqid Suri,312819.0,3128.19,1,NORMAL
8652,Manya Bhavsar,48773.0,487.73,1,NORMAL
8653,Advik Warrior,120043.0,4801.72,1,NORMAL
8654,Vasudha Sur,230413.0,2304.13,1,NORMAL
8655,Chaitanya Kurian,212476.0,8499.04,1,NORMAL
8656,Oscar Karnik,404765.0,8169.62,3,NORMAL
8658,Watika Shere,665436.0,26617.44,2,NORMAL
8659,Nicholas Misra,398640.0,15945.6,1,NORMAL
8660,Pahal Vyas,451121.0,4511.21,2,NORMAL
8661,Rohan Dhillon,991109.0,39644.36,4,NORMAL
8662,Veer Goel,156556.0,4790.74,2,NORMAL
8663,Diya Palla,402475.0,16099.0,1,NORMAL
8664,Kashish Luthra,358644.0,3586.44,1,NORMAL
8665,Dhruv Ganesan,484443.0,19377.72,1,NORMAL
8666,Urvi Chand,640595.0,13824.08,2,NORMAL
8667,Vrishti Halder,756696.0,30267.840000000004,2,NORMAL
8668,Oeshi Zacharia,768058.0,15401.2,3,NORMAL
8669,Gayathri Pau,1007935.0,22841.11,4,VIP
8671,Yutika Sahota,830209.0,8302.09,3,NORMAL
8672,Pooja Raghavan,964466.0,22867.85,5,NORMAL
8673,Sanya Ram,438347.0,7817.63,3,NORMAL
8677,Chameli Ranganathan,411740.0,16469.6,1,NORMAL
8678,Sai Balan,206492.0,8259.68,1,NORMAL
8679,Advaith Dubey,313709.0,3137.09,1,NORMAL
8680,Omkaar Arya,896556.0,31042.559999999998,3,NORMAL
8681,Upma Vig,768908.0,7689.08,3,NORMAL
8682,Kamya Tata,246872.0,2468.7200000000003,1,NORMAL
8683,Utkarsh Palla,157728.0,1577.28,1,NORMAL
8684,Omya Kuruvilla,102171.0,1021.71,1,NORMAL
8685,Yoshita Agarwal,923942.0,22936.850000000002,3,NORMAL
8686,Neha Ramanathan,156921.0,1569.21,1,NORMAL
8687,Noah Ramanathan,428290.0,4282.900000000001,2,NORMAL
8688,Megha Mohan,136831.0,5473.24,1,NORMAL
8689,Mugdha Wali,585425.0,5854.25,2,NORMAL
8690,Harita Narayanan,667332.0,6673.32,2,NORMAL
8691,Widisha Goyal,873952.0,23294.38,2,NORMAL
8692,Vamakshi Dyal,121718.0,1217.18,1,NORMAL
8693,Tara Lad,905491.0,9761.23,3,NORMAL
8694,Ekanta Butala,512851.0,15285.49,3,NORMAL
8695,Hitesh Varughese,277065.0,11082.6,1,NORMAL
8697,Daksha Nagarajan,2124233.0,65753.39,8,VIP
8698,Rehaan Lad,385823.0,15432.92,1,NORMAL
8699,Ekaraj Rout,474057.0,4740.57,1,NORMAL
8702,Farhan Chauhan,172575.0,1725.75,1,NORMAL
8703,Wishi Dutt,353966.0,3539.6600000000003,2,NORMAL
8704,Ikbal Patla,905244.0,29389.32,3,NORMAL
8705,Osha Banik,796226.0,17346.14,2,NORMAL
8706,Sathvik Chaudhari,447688.0,4476.88,1,NORMAL
8707,Vedant Shankar,633786.0,19977.78,3,NORMAL
8708,Banjeet Mangal,1058475.0,10584.75,3,VIP
8711,Yatin Manda,185059.0,1850.5900000000001,1,NORMAL
8712,Sneha Kota,212522.0,8500.880000000001,1,NORMAL
8715,Dhriti Saran,556191.0,8059.5599999999995,2,NORMAL
8716,Jagrati Balasubramanian,289074.0,11562.960000000001,1,NORMAL
8717,Omisha Jha,802892.0,29647.190000000002,3,NORMAL
8718,Joshua Walla,228171.0,2281.71,1,NORMAL
8719,Faraj Sarraf,869717.0,25461.079999999998,3,NORMAL
8721,Chaitaly Ratti,421535.0,6460.13,2,NORMAL
8722,Rishi D’Alia,316180.0,12647.2,1,NORMAL
8723,Faqid Mittal,388360.0,15534.4,1,NORMAL
8725,Gaurika Bir,891421.0,8914.21,2,NORMAL
8726,Neelima Banerjee,359336.0,8644.55,2,NORMAL
8727,Chandresh Cheema,874676.0,8746.76,3,NORMAL
8728,Victor Rau,17995.0,179.95000000000002,1,NORMAL
8730,Chasmum Kade,1061177.0,10611.77,3,VIP
8731,Kiaan Borra,383001.0,15320.04,1,NORMAL
8733,Tanvi Bhatti,114975.0,1149.75,1,NORMAL
8735,Urmi Krishna,638276.0,14735.24,2,NORMAL
8736,Vrinda Dalal,176414.0,7056.56,1,NORMAL
8737,Ranbir Thaker,128502.0,1285.02,1,NORMAL
8739,Balendra Pandit,740076.0,7400.76,2,NORMAL
8740,Peter Dora,156441.0,6257.64,1,NORMAL
